"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Bag End Porter","ltr","Near Mint","English","","","2023-10-01 10:02:06.313000","153","False","False","0.02"
"1","1","Baird, Argivian Recruiter","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","294","False","False","0.06"
"1","1","Baleful Strix","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","143","False","False","1.82"
"1","1","Ballista Watcher // Ballista Wielder","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","143","False","False","0.02"
"1","1","Ballroom Brawlers","snc","Near Mint","German","","","2023-10-01 10:02:06.313000","3","False","False","0.12"
"1","1","Balmor, Battlemage Captain","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","196","False","False","0.09"
"2","2","Bamboo Grove Archer","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","173","False","False","0.25"
"1","1","Bamboo Grove Archer","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","173","False","False","0.08"
"1","1","Baneblade Scoundrel // Baneclaw Marauder","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","289","False","False","0.02"
"2","2","Bane's Invoker","clb","Near Mint","German","","","2023-10-01 10:02:06.313000","7","False","False","0.15"
"1","1","Banishing Light","khc","Near Mint","German","","","2023-10-01 10:02:06.313000","19","False","False","0.04"
"1","1","Banishing Light","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","11","False","False","0.07"
"4","4","Banishing Light","thb","Near Mint","German","","","2023-10-01 10:02:06.313000","4","False","False","0.05"
"2","2","Banishing Slash","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","3","False","False","0.05"
"1","1","Banishing Slash","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","3","False","False","0.17"
"1","1","Bannerhide Krushok","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","149","False","False","0.04"
"1","1","Barkweave Crusher","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","154","False","False","0.05"
"1","1","Barkweave Crusher","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","154","False","False","0.02"
"1","1","Barony Vampire","m20","Near Mint","German","","","2023-10-01 10:02:06.313000","85","False","False","0.01"
"1","1","Barricade Breaker","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","144","False","False","0.03"
"1","1","Barricade Breaker","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","144","False","False","0.02"
"1","1","Barrow Naughty","woe","Near Mint","German","","","2023-10-25 10:26:22.653000","81","False","False","0.11"
"1","1","Bartolomé del Presidio","lci","Near Mint","English","","","2023-12-24 22:40:47.713000","224","False","False",""
"1","1","Bartolomé del Presidio","lci","Near Mint","English","","","2024-01-13 22:15:22.680000","224","False","False","0.13"
"1","1","Basalt Ravager","khm","Near Mint","German","","","2023-10-01 10:02:06.313000","122","False","False","0.04"
"1","1","Basilica Bell-Haunt","rna","Near Mint","German","","","2023-10-01 10:02:06.313000","156","False","False","0.14"
"1","1","Basking Capybara","lci","Near Mint","English","","","2024-01-13 22:15:22.680000","175","False","False","0.07"
"1","1","Bastion Enforcer","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","8","False","False","0.05"
"1","1","Bastion Inventor","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","30","False","False","0.05"
"2","2","Bastion Inventor","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","30","False","False","0.04"
"2","2","Bastion Mastodon","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","197","False","False","0.03"
"1","1","Bastion of Remembrance","iko","Near Mint","German","","","2023-10-01 10:02:06.313000","73","False","False","2.08"
"3","3","Battle Plan","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","114","False","False","0.02"
"1","1","Battlefield Butcher","bro","Near Mint","German","","","2023-10-01 10:02:06.313000","86","False","False","0.12"
"1","1","Battlefield Forge","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","198","False","False","0.55"
"1","1","Battlefield Promotion","war","Near Mint","German","","","2023-10-01 10:02:06.313000","5","False","False","0.02"
"1","1","Battlefield Raptor","khm","Near Mint","German","","","2023-10-01 10:02:06.313000","3","False","False","0.05"
"1","1","Battlefly Swarm","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","81","False","False","0.06"
"2","2","Battle-Rage Blessing","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","80","False","False","0.04"
"1","1","Battle-Rage Blessing","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","80","False","False","0.04"
"1","1","Battlewing Mystic","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","43","False","False","0.08"
"1","1","Battlewing Mystic","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","43","False","False","0.06"
"1","1","Beaming Defiance","stx","Near Mint","German","","","2023-10-01 10:02:06.313000","9","False","False","0.02"
"1","1","Beamtown Beatstick","mom","Near Mint","English","","","2023-10-01 10:02:06.313000","131","False","False","0.07"
"1","1","Beanstalk Giant // Fertile Footsteps","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","61","False","False","0.15"
"2","2","Beanstalk Wurm // Plant Beans","woe","Near Mint","German","","","2023-10-25 10:26:22.653000","161","False","False","0.10"
"1","1","Bearer of Memory","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","174","False","False","0.02"
"1","1","Bearer of Memory","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","174","False","False","0.03"
"1","1","Bearer of Memory","neo","Near Mint","German","foil","","2023-10-01 10:02:06.313000","174","False","False","0.15"
"1","1","Beast Whisperer","khc","Near Mint","German","","","2023-10-01 10:02:06.313000","54","False","False","0.99"
"1","1","Beast Within","c19","Near Mint","German","","","2023-10-01 10:02:06.313000","157","False","False","0.98"
"1","1","Beast Within","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","129","False","False","0.84"
"1","1","Beast Within","lcc","Near Mint","English","","","2023-12-24 22:38:06.913000","233","False","False",""
"1","1","Beckoning Will-o'-Wisp","clb","Near Mint","German","","","2023-10-01 10:02:06.313000","10","False","False","0.10"
"1","1","Beckoning Will-o'-Wisp","clb","Near Mint","German","foil","","2023-10-01 10:02:06.313000","10","False","False","0.14"
"1","1","Bedevil","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","144","False","False","0.47"
"4","4","Befriending the Moths // Imperial Moth","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","4","False","False","0.05"
"1","1","Befriending the Moths // Imperial Moth","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","4","False","False","0.05"
"1","1","Befriending the Moths // Imperial Moth","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","4","False","False","0.05"
"1","1","Behold the Multiverse","khm","Near Mint","German","","","2023-10-01 10:02:06.313000","46","False","False","0.12"
"2","2","Behold the Multiverse","khm","Near Mint","German","","","2023-10-01 10:02:06.313000","46","False","False","0.12"
"1","1","Bell Borca, Spectral Sergeant","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","145","False","False","0.10"
"1","1","Belligerent Brontodon","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","218","False","False","0.02"
"3","3","Belligerent Guest","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","144","False","False","0.02"
"1","1","Belligerent Guest","vow","Near Mint","German","foil","","2023-10-01 10:02:06.313000","144","False","False","0.11"
"1","1","Belligerent of the Ball","woe","Near Mint","German","","","2023-10-25 10:26:22.653000","120","False","False","0.08"
"1","1","Belligerent Yearling","lci","Near Mint","English","","","2024-01-13 22:15:22.680000","320","False","False","0.12"
"1","1","Bellowing Aegisaur","lcc","Near Mint","English","","","2023-12-24 22:35:19.740000","127","False","False",""
"1","1","Bellowing Aegisaur","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","4","False","False","0.08"
"3","3","Bellowing Bruiser // Beat a Path","woe","Near Mint","English","","","2023-10-01 10:02:06.313000","121","False","False","0.01"
"1","1","Bellowing Saddlebrute","ktk","Near Mint","German","","","2023-10-01 10:02:06.313000","64","False","False","0.02"
"1","1","Beloved Beggar // Generous Soul","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","3","False","False","0.01"
"1","1","Beluna's Gatekeeper // Entry Denied","woe","Near Mint","English","","","2023-10-01 10:02:06.313000","43","False","False","0.02"
"1","1","Benalish Faithbonder","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","7","False","False","0.01"
"1","1","Benalish Faithbonder","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","7","False","False","0.03"
"1","1","Benalish Faithbonder","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","7","False","False","0.01"
"1","1","Benalish Sleeper","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","8","False","False","0.04"
"1","1","Benalish Sleeper","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","8","False","False","0.12"
"1","1","Benalish Sleeper","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","8","False","False","0.05"
"1","1","Beneath the Sands","hou","Near Mint","German","","","2023-10-01 10:02:06.313000","111","False","False","0.02"
"1","1","Benevolent Blessing","cmr","Near Mint","German","","","2023-10-01 10:02:06.313000","13","False","False","0.07"
"1","1","Benevolent Offering","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","78","False","False","0.22"
"1","1","Benthic Biomancer","lcc","Near Mint","English","","","2023-12-24 22:38:06.913000","145","False","False",""
"1","1","Bewitching Leechcraft","ltr","Near Mint","English","","","2023-10-01 10:02:06.313000","41","False","False","0.03"
"1","1","Bident of Thassa","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","146","False","False",""
"1","1","Big Score","snc","Near Mint","German","","","2023-10-01 10:02:06.313000","102","False","False","0.14"
"1","1","Bilbo, Retired Burglar","ltr","Near Mint","English","","","2023-10-01 10:02:06.313000","196","False","False","0.08"
"1","1","Binding the Old Gods","khm","Near Mint","German","","","2023-10-01 10:02:06.313000","206","False","False","0.42"
"1","1","Binding the Old Gods","khm","Near Mint","German","","","2023-10-01 10:02:06.313000","206","False","False","0.23"
"2","2","Biogenic Upgrade","rna","Near Mint","German","","","2023-10-01 10:02:06.313000","123","False","False","0.14"
"1","1","Biolume Egg // Biolume Serpent","dbl","Near Mint","German","","","2023-10-01 10:02:06.313000","316","False","False",""
"1","1","Bird","tdmu","Near Mint","German","","","2023-10-01 10:02:06.313000","2","False","False","0.07"
"1","1","Bird","tdmu","Near Mint","German","","","2023-10-01 10:02:06.313000","2","False","False","0.02"
"1","1","Bird","twoe","Near Mint","English","","","2023-10-01 10:05:48.427000","1","False","False","0.07"
"1","1","Bird Admirer // Wing Shredder","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","298","False","False","0.02"
"1","1","Bird Admirer // Wing Shredder","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","169","False","False","0.10"
"1","1","Bite Down","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","155","False","False","0.06"
"1","1","Bite Down","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","155","False","False","0.06"
"1","1","Biting-Palm Ninja","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","88","False","False","0.54"
"1","1","Biting-Palm Ninja","pneo","Near Mint","German","foil","","2023-10-01 10:02:06.313000","88s","False","False","0.75"
"1","1","Bitter Chill","woe","Near Mint","German","","","2023-10-25 10:26:22.653000","44","False","False","0.07"
"1","1","Bitter Triumph","lci","Near Mint","English","","","2024-01-13 22:15:22.680000","91","False","False","0.84"
"1","1","Bitterbow Sharpshooters","hou","Near Mint","German","","","2023-10-01 10:02:06.313000","112","False","False","0.01"
"2","2","Black Dragon","afr","Near Mint","German","","","2023-10-01 10:02:06.313000","90","False","False","0.10"
"1","1","Black Market Connections","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","181","False","False",""
"1","1","Blackblade Reforged","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","178","False","False","0.24"
"1","1","Blackblade Reforged","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","107","False","False","0.33"
"2","2","Blackbloom Rogue // Blackbloom Bog","znr","Near Mint","German","","","2023-10-01 10:02:06.313000","91","False","False","0.08"
"1","1","Blacksmith's Skill","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","6","False","False","0.12"
"1","1","Blacksmith's Skill","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","381","False","False","0.02"
"1","1","Blade of the Bloodchief","lcc","Near Mint","English","","","2023-12-24 22:40:47.713000","300","False","False",""
"1","1","Blade of the Oni","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","377","False","False","4.21"
"1","1","Bladebrand","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","87","False","False","0.02"
"1","1","Bladegriff Prototype","cmr","Near Mint","German","","","2023-10-01 10:02:06.313000","300","False","False","0.11"
"1","1","Bladestitched Skaab","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","212","False","False","0.04"
"1","1","Bladewing, Deathless Tyrant","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","9","False","False","1.73"
"2","2","Blanchwood Armor","bro","Near Mint","German","","","2023-10-01 10:02:06.313000","171","False","False","0.14"
"1","1","Blanchwood Prowler","bro","Near Mint","German","","","2023-10-01 10:02:06.313000","172","False","False","0.08"
"1","1","Blasphemous Act","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","143","False","False","1.00"
"1","1","Blasphemous Act","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","216","False","False",""
"1","1","Blazing Volley","iko","Near Mint","German","","","2023-10-01 10:02:06.313000","107","False","False","0.03"
"1","1","Blessed Defiance","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","5","False","False","0.03"
"1","1","Blessed Hippogriff // Tyr's Blessing","clb","Near Mint","German","","","2023-10-01 10:02:06.313000","11","False","False","0.15"
"2","2","Blight Keeper","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","92","False","False","0.04"
"1","1","Blight Pile","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","82","False","False","0.09"
"1","1","Blight Pile","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","82","False","False","0.09"
"1","1","Blighted Woodland","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","121","False","False","0.25"
