Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU
1,Citanul Centaurs,Citanul Centaurs,Urza's Saga,243,USG,Normal,Near Mint,English,Rare,6817,20298
2,Citanul Flute,Citanul Flute,Urza's Saga,289,USG,Normal,Near Mint,English,Rare,6818,20299
1,City of Brass,City of Brass,7th Edition,327,7ED,Normal,Near Mint,English,Rare,2853,16944
1,City of Traitors,City of Traitors,Exodus,143,EXO,Normal,Near Mint,English,Rare,4303,18200
1,Clairvoyance,Clairvoyance,Ice Age,63,ICE,Normal,Near Mint,English,Common,4631,18502
1,Clam Session,Clam Session,Unglued,20,UGL,Normal,Near Mint,English,Common,841,15099
4,Clay Statue,Clay Statue,Fourth Edition,305,4ED,Normal,Near Mint,English,Common,1691,15822
1,Cleansing Beam,Cleansing Beam,Commander,116,CMD,Normal,Near Mint,English,Uncommon,47314,471688
4,Clear,Clear,Urza's Saga,7,USG,Normal,Near Mint,English,Uncommon,6821,20302
4,Clergy en-Vec,Clergy en-Vec,Tempest,14,TMP,Normal,Near Mint,English,Common,5494,19005
1,Cloak of Confusion,Cloak of Confusion,Ice Age,117,ICE,Normal,Near Mint,English,Common,4632,18503
1,Cloak of Invisibility,Cloak of Invisibility,Mirage,58,MIR,Normal,Near Mint,English,Common,5011,11903
4,Cloak of Mists,Cloak of Mists,Urza's Saga,65,USG,Normal,Near Mint,English,Common,6822,20303
1,Clockwork Avian,Clockwork Avian,Fourth Edition,306,4ED,Normal,Near Mint,English,Rare,1692,15823
1,Clone,Clone,Revised Edition,51,3ED,Normal,Near Mint,English,Uncommon,1366,15507
4,Clot Sliver,Clot Sliver,Tempest,112,TMP,Normal,Near Mint,English,Common,5495,19006
1,Cloud Djinn,Cloud Djinn,Weatherlight,36,WTH,Normal,Near Mint,English,Uncommon,6006,19502
4,Cloud of Faeries,Cloud of Faeries,Urza's Legacy,29,ULG,Normal,Near Mint,English,Common,6293,19789
4,Cloud Spirit,Cloud Spirit,Stronghold,26,STH,Normal,Near Mint,English,Common,5320,18831
4,Cloudchaser Eagle,Cloudchaser Eagle,Tempest,15,TMP,Normal,Near Mint,English,Common,5496,19007
1,Coalition Honor Guard,Coalition Honor Guard,Apocalypse,3,APC,Normal,Near Mint,English,Common,7925,21368
2,Coastal Drake,Coastal Drake,Apocalypse,22,APC,Normal,Near Mint,English,Common,7926,21369
1,Coastal Tower,Coastal Tower,Invasion,321,INV,Normal,Near Mint,English,Uncommon,7456,20921
1,Cockatrice,Cockatrice,Unlimited Edition,190,2ED,Normal,Near Mint,English,Rare,9012,21826
4,Coercion,Coercion,Tempest,113,TMP,Normal,Near Mint,English,Common,5497,19008
1,Coffin Queen,Coffin Queen,Tempest,114,TMP,Normal,Near Mint,English,Rare,5498,19009
4,Coiled Tinviper,Coiled Tinviper,Tempest,279,TMP,Normal,Near Mint,English,Common,5499,19010
2,Coils of the Medusa,Coils of the Medusa,Weatherlight,65,WTH,Normal,Near Mint,English,Common,6007,19503
1,Colossus of Sardia,Colossus of Sardia,Fourth Edition,308,4ED,Normal,Near Mint,English,Rare,1695,15826
1,Combat Medic (Danforth),Combat Medic,Fallen Empires,1d,FEM,Normal,Near Mint,English,Common,18192,116374
1,Conch Horn,Conch Horn,Fallen Empires,83,FEM,Normal,Near Mint,English,Rare,3616,17642
1,Congregate,Congregate,Urza's Saga,8,USG,Normal,Near Mint,English,Common,6824,20305
1,Conquer,Conquer,Ice Age,180,ICE,Normal,Near Mint,English,Uncommon,4634,18505
1,Conservator,Conservator,Fourth Edition,309,4ED,Normal,Near Mint,English,Uncommon,1696,15827
3,Consume Strength,Consume Strength,Apocalypse,93,APC,Normal,Near Mint,English,Common,7927,21370
1,Contamination,Contamination,Urza's Saga,123,USG,Normal,Near Mint,English,Rare,6825,20306
4,Contempt,Contempt,Stronghold,27,STH,Normal,Near Mint,English,Common,5323,18834
1,Contract from Below,Contract from Below,Revised Edition,97,3ED,Normal,Near Mint,English,Rare,1369,15510
1,Control Magic,Control Magic,Fourth Edition,64,4ED,Normal,Near Mint,English,Uncommon,1697,15828
1,Convalescence,Convalescence,Exodus,5,EXO,Normal,Near Mint,English,Rare,4305,18202
4,Conviction,Conviction,Stronghold,5,STH,Normal,Near Mint,English,Common,5324,18835
1,Convulsing Licid,Convulsing Licid,Stronghold,77,STH,Normal,Near Mint,English,Uncommon,5325,18836
3,Cooperation,Cooperation,Ice Age,18,ICE,Normal,Near Mint,English,Common,4635,18506
1,Copper Gnomes,Copper Gnomes,Urza's Saga,291,USG,Normal,Near Mint,English,Rare,6826,20307
1,Coral Atoll,Coral Atoll,Visions,160,VIS,Normal,Near Mint,English,Uncommon,5817,19313
1,Coral Helm,Coral Helm,Antiquities,47,ATQ,Normal,Near Mint,English,Rare,3273,17335
4,Coral Merfolk,Coral Merfolk,Urza's Saga,67,USG,Normal,Near Mint,English,Common,6827,20308
4,Corrupt,Corrupt,Urza's Saga,124,USG,Normal,Near Mint,English,Common,6828,20309
4,Corrupting Licid,Corrupting Licid,Stronghold,54,STH,Normal,Near Mint,English,Uncommon,5326,18837
1,Counterspell,Counterspell,Arena Promos,1,ARENA,Normal,Near Mint,English,Promo,48138,477494
1,Counterspell,Counterspell,Revised Edition,54,3ED,Normal,Near Mint,English,Uncommon,1373,15514
1,Counterspell,Counterspell,Ice Age,64,ICE,Normal,Near Mint,English,Common,4636,18507
4,Counterspell,Counterspell,Tempest,57,TMP,Normal,Near Mint,English,Common,5503,19014
1,Counterspell,Counterspell,Fourth Edition,65,4ED,Normal,Near Mint,English,Uncommon,1701,15832
4,Cradle Guard,Cradle Guard,Urza's Saga,245,USG,Normal,Near Mint,English,Uncommon,6829,20310
3,Crashing Boars,Crashing Boars,Exodus,108,EXO,Normal,Near Mint,English,Uncommon,4306,18203
3,Crater Hellion,Crater Hellion,Urza's Saga,179,USG,Normal,Near Mint,English,Rare,6830,20311
1,Crater Hellion,Crater Hellion,Urza's Saga,179,USG,Normal,Near Mint,English,Rare,6830,20311
4,Craven Giant,Craven Giant,Stronghold,78,STH,Normal,Near Mint,English,Common,5327,18838
3,Craw Wurm,Craw Wurm,Fourth Edition,238,4ED,Normal,Near Mint,English,Common,1702,15833
1,Crawlspace,Crawlspace,Urza's Legacy,123,ULG,Normal,Near Mint,English,Rare,6294,19790
4,Crazed Skirge,Crazed Skirge,Urza's Saga,125,USG,Normal,Near Mint,English,Uncommon,6831,20312
1,Creature Bond,Creature Bond,Revised Edition,55,3ED,Normal,Near Mint,English,Common,1375,15516
4,Creature Bond,Creature Bond,Fourth Edition,66,4ED,Normal,Near Mint,English,Common,1703,15834
1,Creeping Mold,Creeping Mold,Visions,103,VIS,Normal,Near Mint,English,Uncommon,5819,19315
4,Crop Rotation,Crop Rotation,Urza's Legacy,98,ULG,Normal,Near Mint,English,Common,6295,19791
4,Crossbow Ambush,Crossbow Ambush,Stronghold,105,STH,Normal,Near Mint,English,Common,5328,18839
2,Crosswinds,Crosswinds,Urza's Saga,246,USG,Normal,Near Mint,English,Uncommon,6832,20313
1,Crovax the Cursed,Crovax the Cursed,Stronghold,55,STH,Normal,Near Mint,English,Rare,5329,18840
1,Crown of Flames,Crown of Flames,Invasion,142,INV,Normal,Near Mint,English,Common,7463,20928
4,Crown of Flames,Crown of Flames,Tempest,169,TMP,Normal,Near Mint,English,Common,5505,19016
1,Crown of the Ages,Crown of the Ages,Fifth Edition,360,5ED,Normal,Near Mint,English,Rare,2090,16211
4,Crystal Chimes,Crystal Chimes,Urza's Saga,292,USG,Normal,Near Mint,English,Uncommon,6833,20314
3,Crystal Rod,Crystal Rod,Fourth Edition,311,4ED,Normal,Near Mint,English,Uncommon,1707,15838
3,Crystalline Sliver,Crystalline Sliver,Stronghold,127,STH,Normal,Near Mint,English,Uncommon,5330,18841
6,Culling the Weak,Culling the Weak,Exodus,55,EXO,Normal,Near Mint,English,Common,4307,18204
4,Cunning,Cunning,Exodus,28,EXO,Normal,Near Mint,English,Common,4308,18205
4,Curfew,Curfew,Urza's Saga,68,USG,Normal,Near Mint,English,Common,6834,20315
1,Curiosity,Curiosity,Exodus,29,EXO,Normal,Near Mint,English,Uncommon,4309,18206
4,Cursed Flesh,Cursed Flesh,Exodus,56,EXO,Normal,Near Mint,English,Common,4310,18207
1,Cursed Rack,Cursed Rack,Antiquities,48,ATQ,Normal,Near Mint,English,Uncommon,3275,17337
1,Customs Depot,Customs Depot,Mercadian Masques,71,MMQ,Normal,Near Mint,English,Uncommon,6494,19990
2,Cyclopean Mummy,Cyclopean Mummy,Fourth Edition,128,4ED,Normal,Near Mint,English,Common,1710,15841
3,Dancing Scimitar,Dancing Scimitar,Fifth Edition,362,5ED,Normal,Near Mint,English,Rare,2096,16217
2,Dark Banishing,Dark Banishing,Tempest,117,TMP,Normal,Near Mint,English,Common,5507,19018
1,Dark Hatchling,Dark Hatchling,Urza's Saga,126,USG,Normal,Near Mint,English,Rare,6835,20316
1,Dark Heart of the Wood,Dark Heart of the Wood,The Dark,95,DRK,Normal,Near Mint,English,Common,3499,17537
1,Dark Maze,Dark Maze,Homelands,25a,HML,Normal,Near Mint,English,Common,4476,18365
1,Dark Ritual,Dark Ritual,Ice Age,120,ICE,Normal,Near Mint,English,Common,4641,18512
1,Dark Ritual,Dark Ritual,Fourth Edition,129,4ED,Normal,Near Mint,English,Common,1712,15843
1,Dark Ritual,Dark Ritual,Fifth Edition,153,5ED,Normal,Near Mint,English,Common,2099,16220
6,Dark Ritual,Dark Ritual,Tempest,118,TMP,Normal,Near Mint,English,Common,5508,19019
6,Dark Ritual,Dark Ritual,Urza's Saga,127,USG,Normal,Near Mint,English,Common,6836,20317
1,Darkest Hour,Darkest Hour,Urza's Saga,128,USG,Normal,Near Mint,English,Rare,6837,20318
4,Darkling Stalker,Darkling Stalker,Tempest,119,TMP,Normal,Near Mint,English,Common,5509,19020
4,Darkwatch Elves,Darkwatch Elves,Urza's Legacy,99,ULG,Normal,Near Mint,English,Uncommon,6297,19793
4,Dauthi Cutthroat,Dauthi Cutthroat,Exodus,57,EXO,Normal,Near Mint,English,Uncommon,4311,18208
1,Dauthi Embrace,Dauthi Embrace,Tempest,120,TMP,Normal,Near Mint,English,Uncommon,5510,19021
3,Dauthi Horror,Dauthi Horror,Tempest,122,TMP,Normal,Near Mint,English,Common,5512,19023
2,Dauthi Jackal,Dauthi Jackal,Exodus,58,EXO,Normal,Near Mint,English,Common,4312,18209
4,Dauthi Marauder,Dauthi Marauder,Tempest,123,TMP,Normal,Near Mint,English,Common,5513,19024
3,Dauthi Mercenary,Dauthi Mercenary,Tempest,124,TMP,Normal,Near Mint,English,Uncommon,5514,19025
3,Dauthi Slayer,Dauthi Slayer,Tempest,126,TMP,Normal,Near Mint,English,Common,5516,19027
1,Dauthi Trapper,Dauthi Trapper,Stronghold,56,STH,Normal,Near Mint,English,Uncommon,5331,18842
3,Dauthi Warlord,Dauthi Warlord,Exodus,59,EXO,Normal,Near Mint,English,Uncommon,4313,18210
1,Death Grasp,Death Grasp,Apocalypse,95,APC,Normal,Near Mint,English,Rare,7932,21374
1,Death Speakers,Death Speakers,Fifth Edition,24,5ED,Normal,Near Mint,English,Common,2100,16221
4,Death Stroke,Death Stroke,Stronghold,57,STH,Normal,Near Mint,English,Common,5332,18843
1,Death Ward,Death Ward,Ice Age,19,ICE,Normal,Near Mint,English,Common,4642,18513
3,Death Ward,Death Ward,Fourth Edition,21,4ED,Normal,Near Mint,English,Common,1713,15844
3,Death Watch,Death Watch,Visions,57,VIS,Normal,Near Mint,English,Common,5823,19319
1,Deathgrip,Deathgrip,Fifth Edition,154,5ED,Normal,Near Mint,English,Uncommon,2102,16223
4,Death's Duet,Death's Duet,Exodus,60,EXO,Normal,Near Mint,English,Common,4314,18211
1,Debt of Loyalty,Debt of Loyalty,Weatherlight,11,WTH,Normal,Near Mint,English,Rare,6009,19505
1,Deep Spawn,Deep Spawn,Fallen Empires,17,FEM,Normal,Near Mint,English,Uncommon,3617,17643
2,Deepwood Drummer,Deepwood Drummer,Mercadian Masques,239,MMQ,Normal,Near Mint,English,Common,6500,19996
3,Deepwood Wolverine,Deepwood Wolverine,Mercadian Masques,242,MMQ,Normal,Near Mint,English,Common,6505,20001
4,Defender of Chaos,Defender of Chaos,Urza's Legacy,75,ULG,Normal,Near Mint,English,Common,6298,19794
4,Defender of Law,Defender of Law,Urza's Legacy,5,ULG,Normal,Near Mint,English,Common,6299,19795
1,Defense Grid,Defense Grid,Urza's Legacy,125,ULG,Normal,Near Mint,English,Rare,6300,19796
1,Defense of the Heart,Defense of the Heart,Urza's Legacy,100,ULG,Normal,Near Mint,English,Rare,6301,19797
1,Defensive Formation,Defensive Formation,Urza's Saga,9,USG,Normal,Near Mint,English,Uncommon,6838,20319
2,Delif's Cone,Delif's Cone,Fallen Empires,84,FEM,Normal,Near Mint,English,Common,3618,17644
1,Demonic Tutor,Demonic Tutor,Revised Edition,105,3ED,Normal,Near Mint,English,Uncommon,1388,15529
1,Desert Twister,Desert Twister,Fifth Edition,288,5ED,Normal,Near Mint,English,Uncommon,2105,16226
4,Despondency,Despondency,Urza's Saga,129,USG,Normal,Near Mint,English,Common,6839,20320
4,Destructive Urge,Destructive Urge,Urza's Saga,180,USG,Normal,Near Mint,English,Uncommon,6840,20321
1,Detonate,Detonate,Fifth Edition,218,5ED,Normal,Near Mint,English,Uncommon,2106,16227
4,Devout Harpist,Devout Harpist,Urza's Legacy,6,ULG,Normal,Near Mint,English,Common,6304,19800
4,Diabolic Edict,Diabolic Edict,Tempest,128,TMP,Normal,Near Mint,English,Common,5519,19030
1,Diabolic Machine,Diabolic Machine,Fourth Edition,314,4ED,Normal,Near Mint,English,Uncommon,1718,15849
1,Diabolic Servitude,Diabolic Servitude,Urza's Saga,130,USG,Normal,Near Mint,English,Uncommon,6841,20322
2,Diabolic Vision,Diabolic Vision,Ice Age,284,ICE,Normal,Near Mint,English,Uncommon,4646,18517
2,Dire Wolves,Dire Wolves,Ice Age,230,ICE,Normal,Near Mint,English,Common,4647,18518
4,Disciple of Grace,Disciple of Grace,Urza's Saga,10,USG,Normal,Near Mint,English,Common,6842,20323
4,Disciple of Law,Disciple of Law,Urza's Saga,11,USG,Normal,Near Mint,English,Common,6843,20324
2,Discordant Dirge,Discordant Dirge,Urza's Saga,131,USG,Normal,Near Mint,English,Rare,6844,20325
4,Disenchant,Disenchant,Revised Edition,17,3ED,Normal,Near Mint,English,Common,1391,15532
4,Disenchant,Disenchant,Tempest,16,TMP,Normal,Near Mint,English,Common,5521,19032
1,Disenchant,Disenchant,Ice Age,20,ICE,Normal,Near Mint,English,Common,4648,18519
4,Disintegrate,Disintegrate,Fifth Edition,219,5ED,Normal,Near Mint,English,Common,2110,16231
1,Dismiss,Dismiss,Tempest,58,TMP,Normal,Near Mint,English,Uncommon,5522,19033
2,Disorder,Disorder,Urza's Saga,181,USG,Normal,Near Mint,English,Uncommon,6846,20327
1,Disrupt,Disrupt,Invasion,51,INV,Normal,Near Mint,English,Uncommon,7475,20940
3,Disrupt,Disrupt,Weatherlight,37,WTH,Normal,Near Mint,English,Common,6013,19509
4,Disruptive Student,Disruptive Student,Urza's Saga,69,USG,Normal,Near Mint,English,Common,6847,20328
1,Dissipate,Dissipate,Mirage,61,MIR,Normal,Near Mint,English,Uncommon,5032,12071
1,Disturbed Burial,Disturbed Burial,Tempest,129,TMP,Normal,Near Mint,English,Common,5523,19034
1,Divine Offering,Divine Offering,Fifth Edition,27,5ED,Normal,Near Mint,English,Common,2112,16233
1,Divine Offering,Divine Offering,Mirage,11,MIR,Normal,Near Mint,English,Common,5033,12079
1,Divine Presence,Divine Presence,Invasion,15,INV,Normal,Near Mint,English,Rare,7477,20942
1,Divine Transformation,Divine Transformation,Fifth Edition,28,5ED,Normal,Near Mint,English,Uncommon,2113,16234
4,Dizzying Gaze,Dizzying Gaze,Exodus,81,EXO,Normal,Near Mint,English,Common,4315,18212
3,Dominating Licid,Dominating Licid,Exodus,30,EXO,Normal,Near Mint,English,Rare,4316,18213
1,Douse,Douse,Urza's Saga,70,USG,Normal,Near Mint,English,Uncommon,6848,20329
1,Downdraft,Downdraft,Weatherlight,125,WTH,Normal,Near Mint,English,Uncommon,6015,19511
1,Draconian Cylix,Draconian Cylix,Fallen Empires,86,FEM,Normal,Near Mint,English,Rare,3621,17647
2,Dragon Blood,Dragon Blood,Urza's Saga,293,USG,Normal,Near Mint,English,Uncommon,6849,20330
2,Dragon Mask,Dragon Mask,The List Reprints,VIS-144,LIST,Normal,Near Mint,English,Uncommon,202947,4267107
1,Dragon Whelp,Dragon Whelp,Fourth Edition,186,4ED,Normal,Near Mint,English,Uncommon,1725,15856
1,Dread of Night,Dread of Night,Tempest,130,TMP,Normal,Near Mint,English,Uncommon,5525,19036
1,Dream Cache,Dream Cache,Mirage,62,MIR,Normal,Near Mint,English,Common,5037,12111
4,Dream Cache,Dream Cache,Tempest,59,TMP,Normal,Near Mint,English,Common,5526,19037
1,Dream Fighter,Dream Fighter,Mirage,63,MIR,Normal,Near Mint,English,Common,5038,12119
4,Dream Prowler,Dream Prowler,Stronghold,29,STH,Normal,Near Mint,English,Common,5334,18845
1,Dreams of the Dead,Dreams of the Dead,Ice Age,66,ICE,Normal,Near Mint,English,Uncommon,4650,18521
2,Drifting Djinn,Drifting Djinn,Urza's Saga,71,USG,Normal,Near Mint,English,Rare,6850,20331
6,Drifting Meadow,Drifting Meadow,Urza's Saga,320,USG,Normal,Near Mint,English,Common,6851,20332
4,Dromosaur,Dromosaur,Urza's Saga,182,USG,Normal,Near Mint,English,Common,6852,20333
1,Drowned,Drowned,The Dark,24,DRK,Normal,Near Mint,English,Common,3503,17541
4,Drudge Skeletons,Drudge Skeletons,Fourth Edition,133,4ED,Normal,Near Mint,English,Common,1728,15859
1,Drudge Spell,Drudge Spell,Homelands,45,HML,Normal,Near Mint,English,Uncommon,4481,18369
1,Dry Spell,Dry Spell,Classic Sixth Edition,124,6ED,Normal,Near Mint,English,Common,2534,16640
2,Duct Crawler,Duct Crawler,Stronghold,79,STH,Normal,Near Mint,English,Common,5335,18846
4,Dungeon Shade,Dungeon Shade,Stronghold,58,STH,Normal,Near Mint,English,Common,5336,18847
4,Duress,Duress,Urza's Saga,132,USG,Normal,Near Mint,English,Common,6853,20334
2,Durkwood Boars,Durkwood Boars,Fourth Edition,241,4ED,Normal,Near Mint,English,Common,1729,15860
4,Duskrider Falcon,Duskrider Falcon,Weatherlight,12,WTH,Normal,Near Mint,English,Common,6016,19512
2,Dwarven Berserker,Dwarven Berserker,Weatherlight,97,WTH,Normal,Near Mint,English,Common,6017,19513
1,Dwarven Patrol,Dwarven Patrol,Apocalypse,61,APC,Normal,Near Mint,English,Uncommon,7944,21386
2,Dwarven Soldier,Dwarven Soldier,Fifth Edition,221,5ED,Normal,Near Mint,English,Common,2123,16244
1,Dwarven Soldier (Asplund-Faith),Dwarven Soldier,Fallen Empires,53b,FEM,Normal,Near Mint,English,Common,18193,116375
4,Dwarven Warriors,Dwarven Warriors,Fifth Edition,222,5ED,Normal,Near Mint,English,Common,2124,16245
1,Earth Elemental,Earth Elemental,Fourth Edition,188,4ED,Normal,Near Mint,English,Uncommon,1731,15862
1,Earthcraft,Earthcraft,Tempest,222,TMP,Normal,Near Mint,English,Rare,5529,19040
1,Eastern Paladin,Eastern Paladin,Urza's Saga,133,USG,Normal,Near Mint,English,Rare,6854,20335
1,Ebony Charm,Ebony Charm,Mirage,120,MIR,Normal,Near Mint,English,Common,5042,12151
1,Ebony Horse,Ebony Horse,Fourth Edition,318,4ED,Normal,Near Mint,English,Rare,1733,15864
2,Echo Chamber,Echo Chamber,Tempest,282,TMP,Normal,Near Mint,English,Rare,5530,19041
1,Elemental Augury,Elemental Augury,Ice Age,286,ICE,Normal,Near Mint,English,Rare,4657,18528
3,Elfhame Palace,Elfhame Palace,Invasion,322,INV,Normal,Near Mint,English,Uncommon,7486,20951
1,Elite Archers,Elite Archers,Urza's Saga,13,USG,Normal,Near Mint,English,Rare,6856,20337
2,Elite Javelineer,Elite Javelineer,Tempest,17,TMP,Normal,Near Mint,English,Common,5533,19044
1,Elkin Bottle,Elkin Bottle,Fifth Edition,367,5ED,Normal,Near Mint,English,Rare,2129,16250
1,Elkin Lair,Elkin Lair,Visions,78,VIS,Normal,Near Mint,English,Rare,5832,19328
1,Elven Cache,Elven Cache,Portal,164,POR,Normal,Near Mint,English,Common,662,10311
2,Elven Palisade,Elven Palisade,Exodus,109,EXO,Normal,Near Mint,English,Uncommon,4317,18214
1,Elven Riders,Elven Riders,Fourth Edition,242,4ED,Normal,Near Mint,English,Uncommon,1736,15867
2,Elven Riders,Elven Riders,Fifth Edition,291,5ED,Normal,Near Mint,English,Uncommon,2130,16251
3,Elven Rite,Elven Rite,Stronghold,106,STH,Normal,Near Mint,English,Uncommon,5337,18848
1,Elven Warhounds,Elven Warhounds,Tempest,225,TMP,Normal,Near Mint,English,Rare,5534,19045
4,Elvish Berserker,Elvish Berserker,Exodus,110,EXO,Normal,Near Mint,English,Common,4318,18215
1,Elvish Champion,Elvish Champion,7th Edition,240,7ED,Foil,Near Mint,English,Rare,2886,40781
2,Elvish Fury,Elvish Fury,Tempest,226,TMP,Normal,Near Mint,English,Common,5535,19046
4,Elvish Herder,Elvish Herder,Urza's Saga,247,USG,Normal,Near Mint,English,Common,6857,20338
1,Elvish Hunter,Elvish Hunter,Fallen Empires,67a,FEM,Normal,Near Mint,English,Common,3638,17659
1,Elvish Lookout,Elvish Lookout,Urza's Destiny,103,UDS,Normal,Near Mint,English,Common,6164,19660
4,Elvish Lyrist,Elvish Lyrist,Urza's Saga,248,USG,Normal,Near Mint,English,Common,6858,20339
1,Elvish Scout (Venters),Elvish Scout,Fallen Empires,68b,FEM,Normal,Near Mint,English,Common,18200,116382
1,Emblazoned Golem,Emblazoned Golem,Apocalypse,136,APC,Normal,Near Mint,English,Uncommon,7946,21388
2,Emerald Charm,Emerald Charm,Visions,106,VIS,Normal,Near Mint,English,Common,5834,19330
2,Emerald Dragonfly,Emerald Dragonfly,Legends,184,LEG,Normal,Near Mint,English,Common,3854,17807
1,Emerald Medallion,Emerald Medallion,Tempest,283,TMP,Normal,Near Mint,English,Rare,5536,19047
2,Empyrial Armor,Empyrial Armor,Weatherlight,13,WTH,Normal,Near Mint,English,Common,6019,19515
3,Enchantment Alteration,Enchantment Alteration,Urza's Saga,72,USG,Normal,Near Mint,English,Uncommon,6859,20340
3,Endangered Armodon,Endangered Armodon,Stronghold,107,STH,Normal,Near Mint,English,Common,5338,18849
4,Endless Scream,Endless Scream,Tempest,132,TMP,Normal,Near Mint,English,Common,5538,19049
3,Endoskeleton,Endoskeleton,Urza's Saga,294,USG,Normal,Near Mint,English,Uncommon,6861,20342
1,Energizer,Energizer,Tempest,285,TMP,Normal,Near Mint,English,Rare,5539,19050
1,Energy Bolt,Energy Bolt,Mirage,263,MIR,Normal,Near Mint,English,Rare,5048,12199
1,Energy Flux,Energy Flux,Fifth Edition,83,5ED,Normal,Near Mint,English,Uncommon,2132,16253
